age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,target,sector_trend,fed_rate,vix
0.0,6.1233,5.0027,5.0027,5,4,16.249124001084017,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,0,2.0,2.5,11.708947368421052
0.7562,4.4137,2.7836,4.0027,14,4,17.34919715186959,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,1,27.8,0.97,61.17739130434782
0.0,2.7205,1.0027,5.9479,4,4,15.150511887854474,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1,1,28.0,3.94,25.81619047619047
4.4521,6.1151,6.5863,6.5863,3,2,16.128046080821385,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,1,7.0,5.25,14.947619047619046
4.0795,4.0795,3.2548,5.0027,0,1,15.201805169084134,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,1,0,5.0,5.25,11.0425
1.9562,1.9562,1.9562,2.0027,11,1,14.91791863350977,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,1,9.0,0.12,21.239545454545453
9.7315,9.7315,6.0027,6.0027,2,1,15.894952224644102,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,0,6.0,4.94,22.198947368421056
0.0,2.8795,2.3397,2.3397,15,2,16.357112630168974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1,1,27.0,0.18,25.565238095238097
0.0,0.0,0.3342,3.2219,5,1,12.611541086966115,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,26.2,4.94,22.198947368421056
0.0,0.0,-1.8027,-0.0959,21,1,15.551581297543178,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,10.0,0.15,14.072631578947368
4.0877,4.0877,4.6685,5.1863,13,1,13.815511557963774,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,0.0,0.14,15.284736842105264
0.0,0.0,3.0027,4.337,2,1,11.736077016252437,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,11.0,1.81,30.23857142857143
0.2247,0.9534,0.5808,1.0685,2,2,13.45883704259595,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,11.0,0.16,17.767391304347825
0.2521,0.6438,1.2685,1.7479,6,2,13.184400648021263,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,9.0,0.19,20.095714285714287
0.2137,2.2137,4.6301,5.5534,8,2,15.955576839107596,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,3.0,3.78,14.937619047619048
3.5699,3.5699,5.8795,9.3808,2,1,16.056220353623207,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1,26.2,5.24,15.326
0.0,2.2493,1.7479,1.7479,3,2,12.765691290604371,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,76.0,0.15,44.683
1.1671,3.2110000000000003,0.7534,2.8110000000000004,16,2,16.325109901643454,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1,1,7.0,5.25,14.947619047619046
1.5753,5.9589,4.4164,4.4164,6,5,17.050783177644348,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.0,1,1,26.4,5.26,17.273333333333333
0.4329,1.126,2.6904,3.5397,23,2,16.097893045681612,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,1,1,28.6,0.19,20.37333333333333
0.0,0.337,0.4082,0.8712,5,2,13.830400155679214,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,1,0,30.0,0.11,20.643157894736845
0.0,3.4712,0.0,1.9123,4,5,16.11809605095824,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,1,1,10.0,0.15,44.683
0.7699,2.8548,-0.4329,2.8521,3,2,14.375126917328105,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,1,28.4,2.61,27.103500000000004
0.9397,0.9397,1.4959,3.8164,4,1,11.51293546492023,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,1,26.8,0.19,24.74590909090909
1.926,1.926,1.6685,2.4658,1,1,16.300417291085605,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,8.0,0.16,17.307
0.3178,0.6795,0.7945,2.8521,16,2,16.253500375300764,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,1,1,26.8,0.19,24.74590909090909
0.6685,0.6685,-0.9151,0.863,7,1,10.819798284210286,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0.0,2.0,20.695714285714285
2.5808,2.5808,3.0027,4.6082,4,1,16.811242881518265,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1,0,10.0,2.01,24.321818181818184
2.9671,3.7151,6.9671,8.3342,16,2,17.565014657424058,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,1,1,26.4,4.16,11.26
0.0,2.3479,0.0,5.1616,7,3,16.928447966889106,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,1,29.6,4.29,12.036
2.5342,2.5342,-1.2521,4.0493,3,1,15.86963441986494,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,10.0,0.16,26.16272727272727
3.9726,10.2493,3.0,3.0,8,4,17.893048018819147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,1,1,27.653146853146858,2.16,12.459545454545456
2.337,2.337,0.5808,2.3726,5,1,15.201805169084134,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,76.0,0.16,17.43
1.5452,4.5178,1.663,4.9178,6,4,18.083808441315416,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,1,1,27.8,0.13,22.54
0.7918,4.3205,3.9753,3.9753,5,3,17.05418904934434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,1,1,27.8,0.97,61.17739130434782
5.8603,7.6986,5.8603,7.6712,28,4,17.180469970997937,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,1,1,1.0,0.19,20.095714285714287
0.9616,5.7151,6.0438,6.8849,18,6,17.376556668977415,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,1,28.0,3.94,25.81619047619047
5.2027,8.1178,8.0055,8.0055,2,2,16.118095750958314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,0,31.4,2.63,13.126363636363635
0.7178,3.7068,0.537,3.6274,11,3,16.91108821173685,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,1,1,26.2,1.81,30.23857142857143
3.0521,9.4767,1.0,1.0,4,5,17.312018149733785,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.0,1,1,76.28378378378379,1.0,16.101
6.2986,6.2986,6.0027,6.0027,9,1,16.52356082573315,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,1,40.0,5.25,12.933000000000002
6.937,9.1589,6.0055,6.0055,6,3,16.380459992348886,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,1,68.0,5.24,10.9645
1.9671,3.1945,2.2493,2.2493,5,2,16.36495580701484,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,71.0,4.16,11.26
0.1671,3.7808,3.8356,6.1178,6,2,13.34726059015508,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1,0,78.0,3.94,25.81619047619047
0.0,3.6493,4.1507,4.6849,12,4,16.828591518992926,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,1,1,27.4,2.28,21.562727272727273
5.7836,5.7836,2.0027,2.0027,1,1,16.118095750958314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,0,27.4,0.12,24.252272727272725
0.5671,0.5671,0.5671,2.3534,5,1,12.959846800844963,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,1,13.0,0.07,19.2275
5.3644,7.9781,5.2521,5.2521,5,3,17.450225626365402,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1,1,27.8,1.98,18.303333333333335
1.0877,7.7616,6.8849,6.8849,9,5,17.50439003707821,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4.0,1,1,81.0,2.5,11.708947368421052
0.7014,2.126,2.4027,4.0548,10,3,15.52930866590278,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,1,1,27.8,1.98,18.303333333333335
0.5808,0.5808,0.0,2.1315,3,1,13.554147092530322,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,1,88.0,0.19,24.74590909090909
0.1068,4.7342,6.7520500000000006,7.7507,0,4,16.788485895546543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,1,0,25.4,5.25,11.306363636363637
1.4795,2.2521,2.2521,2.2521,6,2,15.201805169084134,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,10.0,0.18,44.79545454545455
1.0849,5.8192,6.3507,9.4411,14,4,17.553180200057167,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.3333,1,1,2.0,2.79,14.459047619047618
3.6548,3.6548,2.7836,4.3014,0,1,14.45736497045232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,27.4,2.0,20.695714285714285
1.1781,2.7151,2.5178,3.6685,21,3,17.62306154179571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3.6667,1,1,30.0,0.11,20.643157894736845
4.5315,4.5315,5.5288,5.5288,1,1,14.085538458535822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,0,27.0,0.18,25.565238095238097
7.0027,7.0027,7.6712,7.6712,3,1,14.914123179965662,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,1,28.0,3.94,25.81619047619047
0.0,3.4548,2.0247,3.9753,9,4,17.399029524198163,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,1,8.0,3.94,25.81619047619047
0.1644,0.1644,1.4822,1.4822,3,1,14.914123179965662,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,12.0,0.18,29.91636363636363
0.6685,0.6685,0.7973,5.2849,1,1,14.077875591662238,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,0,8.0,3.94,25.81619047619047
9.7534,9.7534,9.7534,9.7534,1,1,10.819798284210286,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,4.0,5.25,11.306363636363637
6.2849,6.2849,5.7507,7.3068,15,1,15.687312888712007,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,1,1,13.0,0.16,21.001818181818184
0.6822,1.3096,0.3288,2.5945,5,2,15.341567078850604,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9.0,1,1,0.0,0.08,36.53
2.1233,6.0192,2.0,6.5123,5,3,16.90199724044883,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,1,1,5.0,5.26,11.155263157894735
0.4904,0.4904,1.1808,1.1808,6,1,12.388398368982115,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,1,1,25.6,0.16,52.405
0.0,5.3014,5.0027,5.0027,17,4,17.36225027373553,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.25,1,1,4.0,2.28,13.438
1.2274,5.8712,3.6466,6.6959,4,4,17.312018149733785,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5.3333,1,1,3.0,3.5,12.951304347826088
1.3014,2.4685,0.0,2.4685,3,2,14.403297778421795,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5.0,1,0,23.6,0.07,25.047619047619047
0.0,3.6548,3.1507,5.3123,14,3,17.122397296785223,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,1.0,4.29,12.036
3.1342,5.2521,3.1342,3.5425,6,2,15.72653359594813,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,0,10.0,0.13,22.54
0.0,6.4986,0.337,10.0082,24,3,17.108157192439005,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.0,1,1,5.896551724137931,5.45,23.202
3.7562,3.7562,2.7836,4.3014,1,1,17.129696599000436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0,1,1,29.0,3.78,14.937619047619048
4.2795,4.2795,2.7836,4.3014,4,1,16.012735246411598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,1,0,25.8,5.25,12.933000000000002
4.0356,4.0356,-7.0055,-7.0055,3,1,13.768419998647904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,30.0,0.11,20.643157894736845
5.3041,8.6247,2.7836,4.3014,4,3,17.78580249038432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.6667,1,1,30.0,2.79,14.459047619047618
2.3315,6.6767,6.9589,8.9342,17,4,16.955343218782065,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.0,1,1,27.8,4.94,14.454545454545457
1.0,6.4548,6.5342,7.0055,28,4,18.505940597085925,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7.5,1,1,26.0,5.25,11.0425
0.8329,3.937,3.4822,7.6658,26,4,17.822843761378564,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.75,1,1,3.0,4.0,12.147619047619049
1.0822,2.8548,1.611,4.5096,9,2,15.553585103207503,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,89.0,0.2,31.9295
4.4466,8.0849,6.5863,6.5863,4,6,17.707511064326216,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1,0,30.0,2.0,22.11047619047619
1.6055,3.5479,2.0685,4.6164,10,3,17.287477041570536,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1,1,63.0,5.25,10.817619047619049
1.2904,1.2904,7.1233,7.1233,3,1,14.508658238524095,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,8.0,3.94,25.81619047619047
3.2137,3.2137,3.0027,4.6219,5,1,14.80876270134486,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,29.0,0.16,17.767391304347825
5.1315,5.1315,3.1616,8.5123,6,1,14.508658238524095,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0.0,0.11,20.643157894736845
0.0,3.9288,2.9151,5.7342,16,3,16.705882371415992,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,1,0.0,5.25,12.1845
5.6301,8.7589,8.5041,8.7589,9,5,18.623621596112322,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.6,1,1,73.0,3.5,12.951304347826088
0.5178,0.5178,0.5808,4.526,9,1,13.910821646859095,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1,0.0,0.16,26.16272727272727
7.2521,9.2274,6.0027,6.0027,1,3,17.76675429577647,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.6667,1,0,30.0,2.79,14.459047619047618
8.4959,8.4959,9.0055,9.0055,5,1,17.599700214609808,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,1,0,38.0,5.25,14.947619047619046
0.7589,2.8329,0.7589,3.8356,12,2,16.5563506464056,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,10.0,0.12,24.252272727272725
3.1205,3.1205,4.0027,4.0027,4,1,16.811242881518265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,1,28.6,4.49,12.471052631578948
